location,PreExperiment.started,PreExperiment.stopped,date,expName,psychopyVersion,OS,frameRate,id,participant,PracInstruc.started,PracInstruc.stopped,PracInstruct2.started,PracInstruct2.stopped,fixation.started,fixation.stopped,fixDuration,trial.started,trial.stopped,resp.keys,resp.corr,feedback.started,feedback.stopped,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,pos_loc,corrAns,targOrientation,resp.rt,resp.duration,MainInstruc.started,MainInstruc.stopped,instResp.keys,instResp.rt,instResp.duration,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran,Rest.started,Rest.stopped,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,blockLoop.ran
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,2840.5852,2841.5847,1,2841.5855,6071.5129,,0,,,,,,,,stim/centre.png,stim/congRight.png,1,right,0,,,,,,,,1,16,64,2,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6071.5139,6071.576,1.05,6071.577,6073.7748,,0,,,,,,,,stim/blank.png,stim/incongRight.png,1,right,0,,,,,,,,1,17,65,40,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6073.7755,6075.3246,1.55,6075.325,6079.3248,,0,,,,,,,,stim/centre.png,stim/congRight.png,-1,right,0,,,,,,,,1,18,66,0,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6079.3274,6079.9752,0.65,6079.9764,6083.9751,,0,,,,,,,,stim/upper.png,stim/incongLeft.png,1,left,0,,,,,,,,1,19,67,33,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6083.976,6084.6252,0.65,6084.6259,6088.6252,,0,,,,,,,,stim/lower.png,stim/congLeft.png,-1,left,0,,,,,,,,1,20,68,12,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6088.6263,6089.4747,0.85,6089.4751,6093.4746,,0,,,,,,,,stim/blank.png,stim/incongLeft.png,1,left,0,,,,,,,,1,21,69,20,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6093.4755,6093.9748,0.5,6093.9752,6097.9754,,0,,,,,,,,stim/centre.png,stim/incongLeft.png,-1,left,0,,,,,,,,1,22,70,21,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6097.9759,6099.2755,1.3,6099.276,6103.2755,,0,,,,,,,,stim/blank.png,stim/congRight.png,-1,right,0,,,,,,,,1,23,71,18,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6103.2761,6103.8251,0.55,6103.8259,6107.8255,,0,,,,,,,,stim/centre.png,stim/congLeft.png,-1,left,0,,,,,,,,1,24,72,9,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6107.8262,6109.2255,1.4,6109.2265,6113.2252,,0,,,,,,,,stim/both.png,stim/neutralRight.png,1,right,0,,,,,,,,1,25,73,23,1,,,,,,,
1,,,2026-02-11_12h17.09.974,ant_ver113,2025.2.3,MacIntel,60.24096386,121438,121438,,,,,6113.2259,6114.7751,1.55,6114.7761,27320.7502,,0,,,,,,,,stim/both.png,stim/incongRight.png,-1,right,0,,,,,,,,1,26,74,3,1,,,,,,,
